DATE(HOURS/DAY/MONTH/YEAR),ENERGY CONSUMPTION,TEMPERATURE(C),PRESSURE,HUMIDITY,WEATHER CODE,WIND DIRECTION(DEGREE),WIND SPEED(KMPH),WORKDAY,PUBLIC HOLIDAY
2021-04-10 18:00, 0, 38, 1004, 28, 113,259, 12, 0, 0
2021-04-10 19:00, 0, 37, 1004, 30, 113,260, 10, 0, 0
2021-04-10 20:00, 0, 34, 1005, 33, 113,261, 9, 0, 0
2021-04-10 21:00, 0, 33, 1006, 36, 113,262, 8, 0, 0
2021-04-10 22:00, 0, 32, 1006, 33, 113,250, 7, 0, 0
2021-04-10 23:00, 0, 31, 1006, 31, 113,238, 6, 0, 0
2021-04-11 00:00, 0, 31, 1006, 29, 113,226, 5, 0, 0
2021-04-11 01:00, 0, 30, 1006, 32, 113,222, 7, 0, 0
2021-04-11 02:00, 0, 27, 1006, 36, 113,218, 10, 0, 0
2021-04-11 03:00, 0, 27, 1007, 39, 113,215, 12, 0, 0
2021-04-11 04:00, 0, 28, 1007, 46, 113,213, 13, 0, 0
2021-04-11 05:00, 0, 27, 1008, 52, 113,211, 13, 0, 0
2021-04-11 06:00, 0, 25, 1008, 58, 113,208, 13, 0, 0
2021-04-11 07:00, 0, 25, 1009, 55, 113,207, 13, 0, 0
2021-04-11 08:00, 0, 27, 1009, 52, 113,206, 12, 0, 0
2021-04-11 09:00, 0, 30, 1010, 49, 113,205, 12, 0, 0
2021-04-11 10:00, 0, 32, 1009, 43, 113,212, 12, 0, 0
2021-04-11 11:00, 0, 34, 1008, 37, 113,218, 12, 0, 0
2021-04-11 12:00, 0, 36, 1008, 31, 113,225, 12, 0, 0
2021-04-11 13:00, 0, 36, 1007, 27, 113,226, 11, 0, 0
2021-04-11 14:00, 0, 37, 1006, 24, 113,226, 10, 0, 0
2021-04-11 15:00, 0, 38, 1005, 21, 113,227, 9, 0, 0
2021-04-11 16:00, 0, 38, 1005, 24, 113,220, 9, 0, 0
2021-04-11 17:00, 0, 37, 1005, 27, 113,212, 9, 0, 0
2021-04-11 18:00, 0, 37, 1005, 30, 113,205, 9, 0, 0
2021-04-11 19:00, 0, 36, 1006, 34, 113,205, 6, 0, 0
2021-04-11 20:00, 0, 34, 1007, 38, 113,206, 7, 0, 0
2021-04-11 21:00, 0, 33, 1008, 43, 113,207, 8, 0, 0
2021-04-11 22:00, 0, 31, 1008, 43, 113,199, 12, 0, 0
2021-04-11 23:00, 0, 29, 1009, 43, 113,191, 12, 0, 0
2021-04-12 00:00, 0, 28, 1009, 43, 113,183, 12, 1, 0
2021-04-12 01:00, 0, 28, 1009, 50, 113,189, 13, 1, 0
2021-04-12 02:00, 0, 27, 1009, 56, 113,195, 13, 1, 0
2021-04-12 03:00, 0, 26, 1009, 62, 113,202, 14, 1, 0
2021-04-12 04:00, 0, 25, 1010, 66, 113,197, 13, 1, 0
2021-04-12 05:00, 0, 25, 1010, 69, 113,192, 13, 1, 0
2021-04-12 06:00, 0, 25, 1011, 72, 113,188, 12, 1, 0
2021-04-12 07:00, 0, 26, 1011, 68, 113,194, 12, 1, 0
2021-04-12 08:00, 0, 27, 1012, 63, 113,200, 12, 1, 0
2021-04-12 09:00, 0, 28, 1012, 58, 113,207, 12, 1, 0
2021-04-12 10:00, 0, 31, 1011, 50, 113,164, 10, 1, 0
2021-04-12 11:00, 0, 33, 1011, 42, 113,122, 8, 1, 0
2021-04-12 12:00, 0, 36, 1010, 33, 113,80, 5, 1, 0
2021-04-12 13:00, 0, 37, 1009, 29, 113,133, 6, 1, 0
2021-04-12 14:00, 0, 38, 1008, 24, 113,187, 11, 1, 0
2021-04-12 15:00, 0, 39, 1007, 19, 113,241, 9, 1, 0
2021-04-12 16:00, 0, 38, 1007, 18, 113,202, 9, 1, 0
2021-04-12 17:00, 0, 37, 1006, 17, 113,163, 10, 1, 0
2021-04-12 18:00, 0, 36, 1006, 16, 113,125, 11, 1, 0
2021-04-12 19:00, 0, 35, 1007, 21, 113,123, 12, 1, 0
2021-04-12 20:00, 0, 34, 1008, 26, 113,122, 12, 1, 0
2021-04-12 21:00, 0, 31, 1009, 32, 113,120, 13, 1, 0
2021-04-12 22:00, 0, 30, 1009, 37, 113,156, 11, 1, 0
2021-04-12 23:00, 0, 29, 1010, 43, 113,192, 9, 1, 0
2021-04-13 00:00, 0, 28, 1010, 49, 113,227, 8, 1, 0
2021-04-13 01:00, 0, 28, 1010, 50, 113,230, 7, 1, 0
2021-04-13 02:00, 0, 26, 1010, 52, 113,234, 7, 1, 0
2021-04-13 03:00, 0, 25, 1010, 53, 113,237, 7, 1, 0
2021-04-13 04:00, 0, 24, 1011, 58, 113,245, 7, 1, 0
2021-04-13 05:00, 0, 24, 1011, 63, 113,253, 7, 1, 0
2021-04-13 06:00, 0, 24, 1012, 67, 113,261, 8, 1, 0
2021-04-13 07:00, 0, 24, 1012, 61, 113,260, 7, 1, 0
2021-04-13 08:00, 0, 26, 1012, 55, 113,259, 6, 1, 0
2021-04-13 09:00, 0, 30, 1013, 49, 113,259, 6, 1, 0
2021-04-13 10:00, 0, 32, 1012, 40, 113,201, 5, 1, 0
2021-04-13 11:00, 0, 35, 1011, 32, 113,143, 5, 1, 0
2021-04-13 12:00, 0, 38, 1011, 23, 113,85, 4, 1, 0
2021-04-13 13:00, 0, 38, 1010, 19, 113,62, 6, 1, 0
2021-04-13 14:00, 0, 39, 1008, 15, 113,38, 8, 1, 0
2021-04-13 15:00, 0, 39, 1007, 11, 113,14, 9, 1, 0
2021-04-13 16:00, 0, 39, 1007, 10, 113,19, 10, 1, 0
2021-04-13 17:00, 0, 38, 1007, 9, 113,24, 11, 1, 0
2021-04-13 18:00, 0, 37, 1007, 8, 113,29, 12, 1, 0
2021-04-13 19:00, 0, 36, 1007, 8, 113,32, 12, 1, 0
2021-04-13 20:00, 0, 33, 1008, 8, 113,35, 12, 1, 0
2021-04-13 21:00, 0, 31, 1009, 8, 113,37, 12, 1, 0
2021-04-13 22:00, 0, 30, 1009, 9, 113,85, 9, 1, 0
2021-04-13 23:00, 0, 29, 1010, 11, 113,132, 6, 1, 0
2021-04-14 00:00, 0, 28, 1010, 13, 113,180, 7, 1, 0
2021-04-14 01:00, 0, 27, 1010, 19, 113,191, 4, 1, 0
2021-04-14 02:00, 0, 26, 1010, 25, 113,202, 6, 1, 0
2021-04-14 03:00, 0, 25, 1010, 32, 113,213, 7, 1, 0
2021-04-14 04:00, 0, 25, 1010, 40, 113,206, 8, 1, 0
2021-04-14 05:00, 0, 24, 1011, 48, 113,200, 9, 1, 0
2021-04-14 06:00, 0, 24, 1011, 56, 113,194, 10, 1, 0
2021-04-14 07:00, 0, 24, 1011, 55, 113,202, 11, 1, 0
2021-04-14 08:00, 0, 27, 1012, 54, 113,211, 12, 1, 0
2021-04-14 09:00, 0, 29, 1012, 52, 113,219, 13, 1, 0
2021-04-14 10:00, 0, 32, 1011, 44, 113,184, 10, 1, 0
2021-04-14 11:00, 0, 35, 1011, 36, 113,149, 8, 1, 0
2021-04-14 12:00, 0, 36, 1010, 28, 113,113, 6, 1, 0
2021-04-14 13:00, 0, 39, 1009, 24, 113,88, 5, 1, 0
2021-04-14 14:00, 0, 40, 1007, 19, 113,63, 4, 1, 0
2021-04-14 15:00, 0, 40, 1006, 15, 113,38, 4, 1, 0
2021-04-14 16:00, 0, 39, 1006, 16, 113,74, 4, 1, 0
2021-04-14 17:00, 0, 39, 1006, 17, 113,109, 4, 1, 0
2021-04-14 18:00, 0, 39, 1005, 18, 113,144, 5, 1, 0
2021-04-14 19:00, 0, 36, 1006, 22, 113,175, 5, 1, 0
2021-04-14 20:00, 0, 34, 1007, 27, 113,205, 5, 1, 0
2021-04-14 21:00, 0, 33, 1008, 31, 113,236, 5, 1, 0
2021-04-14 22:00, 0, 31, 1009, 29, 113,221, 7, 1, 0
2021-04-14 23:00, 0, 29, 1009, 26, 113,205, 9, 1, 0
2021-04-15 00:00, 0, 28, 1010, 23, 113,190, 11, 1, 0
2021-04-15 01:00, 0, 28, 1010, 34, 113,194, 12, 1, 0
2021-04-15 02:00, 0, 27, 1010, 45, 113,198, 13, 1, 0
2021-04-15 03:00, 0, 25, 1010, 56, 113,202, 14, 1, 0
2021-04-15 04:00, 0, 25, 1010, 60, 113,203, 14, 1, 0
2021-04-15 05:00, 0, 24, 1011, 64, 113,203, 14, 1, 0
2021-04-15 06:00, 0, 24, 1011, 68, 113,204, 14, 1, 0
2021-04-15 07:00, 0, 26, 1012, 62, 113,213, 13, 1, 0
2021-04-15 08:00, 0, 27, 1012, 57, 113,222, 12, 1, 0
2021-04-15 09:00, 0, 29, 1012, 52, 113,231, 12, 1, 0
2021-04-15 10:00, 0, 32, 1011, 43, 113,259, 10, 1, 0
2021-04-15 11:00, 0, 34, 1010, 34, 113,288, 8, 1, 0
2021-04-15 12:00, 0, 36, 1010, 25, 113,316, 6, 1, 0
2021-04-15 13:00, 0, 37, 1008, 21, 113,251, 6, 1, 0
2021-04-15 14:00, 0, 39, 1007, 16, 113,185, 5, 1, 0
2021-04-15 15:00, 0, 39, 1005, 12, 113,120, 5, 1, 0
2021-04-15 16:00, 0, 39, 1005, 12, 113,83, 5, 1, 0
2021-04-15 17:00, 0, 39, 1005, 12, 113,46, 6, 1, 0
2021-04-15 18:00, 0, 38, 1005, 12, 113,9, 7, 1, 0
2021-04-15 19:00, 0, 37, 1006, 13, 113,26, 7, 1, 0
2021-04-15 20:00, 0, 36, 1007, 14, 113,43, 8, 1, 0
2021-04-15 21:00, 0, 35, 1007, 15, 113,61, 8, 1, 0
2021-04-15 22:00, 0, 33, 1008, 21, 113,96, 9, 1, 0
2021-04-15 23:00, 0, 31, 1008, 27, 113,131, 9, 1, 0
2021-04-16 00:00, 0, 29, 1008, 34, 113,165, 9, 1, 0
2021-04-16 01:00, 0, 29, 1008, 39, 113,177, 9, 1, 0
2021-04-16 02:00, 0, 28, 1008, 44, 113,188, 8, 1, 0
2021-04-16 03:00, 0, 27, 1008, 48, 113,199, 8, 1, 0
2021-04-16 04:00, 0, 26, 1008, 50, 113,199, 7, 1, 0
2021-04-16 05:00, 0, 26, 1008, 51, 113,199, 7, 1, 0
2021-04-16 06:00, 0, 26, 1009, 52, 113,199, 6, 1, 0
2021-04-16 07:00, 0, 26, 1009, 47, 113,202, 7, 1, 0
2021-04-16 08:00, 0, 28, 1009, 43, 113,205, 7, 1, 0
2021-04-16 09:00, 0, 31, 1010, 39, 113,208, 8, 1, 0
2021-04-16 10:00, 0, 33, 1009, 32, 113,199, 7, 1, 0
2021-04-16 11:00, 0, 35, 1008, 26, 113,191, 6, 1, 0
2021-04-16 12:00, 0, 37, 1007, 19, 113,182, 5, 1, 0
2021-04-16 13:00, 0, 39, 1006, 17, 113,215, 3, 1, 0
2021-04-16 14:00, 0, 40, 1005, 14, 113,248, 2, 1, 0
2021-04-16 15:00, 0, 40, 1004, 11, 113,281, 1, 1, 0
2021-04-16 16:00, 0, 40, 1003, 11, 113,231, 2, 1, 0
2021-04-16 17:00, 0, 40, 1003, 12, 113,181, 3, 1, 0
2021-04-16 18:00, 0, 39, 1003, 12, 113,131, 4, 1, 0
2021-04-16 19:00, 0, 37, 1004, 16, 113,139, 5, 1, 0
2021-04-16 20:00, 0, 35, 1005, 20, 113,146, 5, 1, 0
2021-04-16 21:00, 0, 34, 1006, 24, 113,153, 6, 1, 0
2021-04-16 22:00, 0, 32, 1006, 27, 113,174, 7, 1, 0
2021-04-16 23:00, 0, 30, 1007, 31, 113,194, 8, 1, 0
2021-04-17 00:00, 0, 28, 1007, 34, 113,215, 9, 0, 0
2021-04-17 01:00, 0, 27, 1007, 40, 113,217, 10, 0, 0
2021-04-17 02:00, 0, 26, 1007, 46, 113,218, 10, 0, 0
2021-04-17 03:00, 0, 25, 1008, 53, 113,220, 10, 0, 0
2021-04-17 04:00, 0, 26, 1008, 57, 113,211, 10, 0, 0
2021-04-17 05:00, 0, 26, 1009, 61, 113,202, 10, 0, 0
2021-04-17 06:00, 0, 25, 1010, 65, 113,192, 9, 0, 0
2021-04-17 07:00, 0, 25, 1010, 61, 113,194, 9, 0, 0
2021-04-17 08:00, 0, 28, 1010, 57, 113,197, 10, 0, 0
2021-04-17 09:00, 0, 30, 1010, 53, 113,199, 10, 0, 0
2021-04-17 10:00, 0, 32, 1010, 46, 113,202, 9, 0, 0
2021-04-17 11:00, 0, 34, 1009, 38, 113,205, 9, 0, 0
2021-04-17 12:00, 0, 36, 1008, 30, 113,208, 8, 0, 0
2021-04-17 13:00, 0, 37, 1007, 27, 113,211, 8, 0, 0
2021-04-17 14:00, 0, 38, 1006, 23, 113,215, 8, 0, 0
2021-04-17 15:00, 0, 38, 1005, 20, 113,218, 8, 0, 0
2021-04-17 16:00, 0, 37, 1005, 22, 113,227, 5, 0, 0
2021-04-17 17:00, 0, 37, 1005, 25, 113,235, 6, 0, 0
2021-04-17 18:00, 0, 36, 1005, 28, 113,243, 8, 0, 0
2021-04-17 19:00, 0, 35, 1006, 31, 113,232, 14, 0, 0
2021-04-17 20:00, 0, 34, 1007, 35, 113,220, 14, 0, 0
2021-04-17 21:00, 0, 32, 1008, 39, 113,209, 14, 0, 0
2021-04-17 22:00, 0, 30, 1008, 41, 113,203, 13, 0, 0
2021-04-17 23:00, 0, 30, 1009, 43, 113,196, 12, 0, 0
2021-04-18 00:00, 0, 29, 1009, 45, 113,190, 12, 0, 0
2021-04-18 01:00, 0, 28, 1009, 51, 113,193, 12, 0, 0
2021-04-18 02:00, 0, 27, 1009, 56, 113,196, 12, 0, 0
2021-04-18 03:00, 0, 26, 1009, 61, 113,199, 13, 0, 0
2021-04-18 04:00, 0, 25, 1010, 66, 113,202, 12, 0, 0
2021-04-18 05:00, 0, 25, 1010, 70, 113,206, 11, 0, 0
2021-04-18 06:00, 0, 25, 1011, 75, 113,210, 10, 0, 0
2021-04-18 07:00, 0, 26, 1011, 70, 113,214, 11, 0, 0
2021-04-18 08:00, 0, 27, 1011, 65, 113,218, 12, 0, 0
2021-04-18 09:00, 0, 28, 1012, 61, 113,222, 13, 0, 0
2021-04-18 10:00, 0, 30, 1011, 51, 113,230, 12, 0, 0
2021-04-18 11:00, 0, 33, 1011, 42, 113,238, 11, 0, 0
2021-04-18 12:00, 0, 35, 1010, 33, 113,247, 10, 0, 0
2021-04-18 13:00, 0, 37, 1009, 28, 113,233, 8, 0, 0
2021-04-18 14:00, 0, 38, 1008, 23, 113,220, 7, 0, 0
2021-04-18 15:00, 0, 38, 1007, 18, 113,206, 5, 0, 0
2021-04-18 16:00, 0, 38, 1006, 19, 113,209, 5, 0, 0
2021-04-18 17:00, 0, 37, 1006, 19, 113,212, 4, 0, 0
2021-04-18 18:00, 0, 37, 1006, 20, 113,215, 3, 0, 0
2021-04-18 19:00, 0, 36, 1007, 24, 113,230, 9, 0, 0
2021-04-18 20:00, 0, 34, 1008, 28, 113,244, 10, 0, 0
2021-04-18 21:00, 0, 33, 1009, 32, 113,259, 8, 0, 0
2021-04-18 22:00, 0, 32, 1009, 35, 113,246, 5, 0, 0
2021-04-18 23:00, 0, 31, 1009, 38, 113,232, 6, 0, 0
2021-04-19 00:00, 0, 30, 1009, 40, 113,219, 7, 1, 0
2021-04-19 01:00, 0, 29, 1009, 44, 113,210, 8, 1, 0
2021-04-19 02:00, 0, 28, 1009, 47, 113,202, 9, 1, 0
2021-04-19 03:00, 0, 27, 1010, 50, 113,194, 10, 1, 0
2021-04-19 04:00, 0, 26, 1010, 55, 113,197, 11, 1, 0
2021-04-19 05:00, 0, 26, 1010, 61, 113,201, 11, 1, 0
2021-04-19 06:00, 0, 25, 1010, 66, 113,205, 11, 1, 0
2021-04-19 07:00, 0, 27, 1011, 62, 113,212, 12, 1, 0
2021-04-19 08:00, 0, 28, 1011, 57, 113,220, 12, 1, 0
2021-04-19 09:00, 0, 30, 1011, 53, 113,227, 13, 1, 0
2021-04-19 10:00, 0, 32, 1010, 45, 113,224, 12, 1, 0
2021-04-19 11:00, 0, 33, 1009, 37, 113,221, 11, 1, 0
2021-04-19 12:00, 0, 35, 1009, 28, 113,217, 10, 1, 0
2021-04-19 13:00, 0, 37, 1007, 25, 113,219, 8, 1, 0
2021-04-19 14:00, 0, 38, 1006, 21, 113,221, 7, 1, 0
2021-04-19 15:00, 0, 38, 1005, 18, 113,223, 5, 1, 0
2021-04-19 16:00, 0, 38, 1005, 19, 113,224, 5, 1, 0
2021-04-19 17:00, 0, 38, 1005, 20, 113,225, 6, 1, 0
2021-04-19 18:00, 0, 37, 1005, 21, 113,226, 6, 1, 0
2021-04-19 19:00, 0, 36, 1005, 25, 113,212, 7, 1, 0
2021-04-19 20:00, 0, 34, 1006, 29, 113,199, 8, 1, 0
2021-04-19 21:00, 0, 33, 1007, 34, 113,186, 9, 1, 0
2021-04-19 22:00, 0, 31, 1008, 40, 113,189, 10, 1, 0
2021-04-19 23:00, 0, 30, 1008, 46, 113,193, 10, 1, 0
2021-04-20 00:00, 0, 29, 1009, 53, 113,197, 11, 1, 0
2021-04-20 01:00, 0, 28, 1009, 56, 113,200, 11, 1, 0
2021-04-20 02:00, 0, 26, 1009, 60, 113,202, 11, 1, 0
2021-04-20 03:00, 0, 25, 1009, 64, 113,205, 12, 1, 0
2021-04-20 04:00, 0, 25, 1009, 67, 113,206, 12, 1, 0
2021-04-20 05:00, 0, 25, 1010, 69, 113,207, 12, 1, 0
2021-04-20 06:00, 0, 24, 1010, 72, 113,209, 12, 1, 0
2021-04-20 07:00, 0, 26, 1010, 66, 113,212, 13, 1, 0
2021-04-20 08:00, 0, 27, 1010, 61, 113,215, 15, 1, 0
2021-04-20 09:00, 0, 29, 1010, 55, 113,218, 16, 1, 0
2021-04-20 10:00, 0, 31, 1010, 48, 113,224, 15, 1, 0
2021-04-20 11:00, 0, 33, 1009, 41, 113,229, 15, 1, 0
2021-04-20 12:00, 0, 35, 1008, 34, 113,234, 15, 1, 0
2021-04-20 13:00, 0, 35, 1007, 30, 113,238, 14, 1, 0
2021-04-20 14:00, 0, 36, 1006, 27, 113,242, 8, 1, 0
2021-04-20 15:00, 0, 37, 1005, 23, 113,247, 7, 1, 0
2021-04-20 16:00, 0, 36, 1005, 24, 113,244, 8, 1, 0
2021-04-20 17:00, 0, 35, 1005, 25, 113,240, 12, 1, 0
2021-04-20 18:00, 0, 35, 1004, 27, 113,237, 13, 1, 0
2021-04-20 19:00, 0, 33, 1005, 29, 113,231, 13, 1, 0
2021-04-20 20:00, 0, 32, 1006, 32, 113,224, 12, 1, 0
2021-04-20 21:00, 0, 31, 1007, 35, 113,217, 12, 1, 0
2021-04-20 22:00, 0, 30, 1008, 42, 113,214, 12, 1, 0
2021-04-20 23:00, 0, 30, 1008, 49, 113,211, 13, 1, 0
2021-04-21 00:00, 0, 29, 1009, 55, 113,208, 14, 1, 0
2021-04-21 01:00, 0, 28, 1009, 60, 113,209, 14, 1, 0
2021-04-21 02:00, 0, 26, 1009, 65, 113,210, 14, 1, 0
2021-04-21 03:00, 0, 26, 1009, 70, 113,211, 14, 1, 0
2021-04-21 04:00, 0, 26, 1009, 71, 113,211, 14, 1, 0
2021-04-21 05:00, 0, 26, 1009, 72, 113,212, 13, 1, 0
2021-04-21 06:00, 0, 25, 1010, 74, 113,212, 13, 1, 0
2021-04-21 07:00, 0, 25, 1010, 70, 113,215, 13, 1, 0
2021-04-21 08:00, 0, 26, 1010, 66, 113,217, 14, 1, 0
2021-04-21 09:00, 0, 27, 1011, 62, 113,220, 14, 1, 0
2021-04-21 10:00, 0, 30, 1010, 56, 113,222, 14, 1, 0
2021-04-21 11:00, 0, 31, 1010, 50, 113,225, 13, 1, 0
2021-04-21 12:00, 0, 33, 1009, 45, 113,227, 12, 1, 0
2021-04-21 13:00, 0, 34, 1008, 41, 113,215, 11, 1, 0
2021-04-21 14:00, 0, 34, 1007, 36, 113,203, 11, 1, 0
2021-04-21 15:00, 0, 36, 1006, 32, 113,191, 10, 1, 0
2021-04-21 16:00, 0, 35, 1006, 40, 113,224, 12, 1, 0
2021-04-21 17:00, 0, 35, 1007, 48, 113,256, 14, 1, 0
2021-04-21 18:00, 0, 34, 1007, 56, 113,289, 16, 1, 0
2021-04-21 19:00, 0, 33, 1008, 55, 113,288, 15, 1, 0
2021-04-21 20:00, 0, 30, 1008, 55, 116,288, 14, 1, 0
2021-04-21 21:00, 0, 30, 1009, 55, 116,288, 12, 1, 0
2021-04-21 22:00, 0, 29, 1009, 60, 116,275, 11, 1, 0
2021-04-21 23:00, 0, 27, 1009, 65, 119,262, 10, 1, 0
2021-04-22 00:00, 0, 26, 1009, 71, 119,249, 9, 1, 0
2021-04-22 01:00, 0, 26, 1009, 70, 119,239, 9, 1, 0
2021-04-22 02:00, 0, 26, 1009, 69, 119,229, 9, 1, 0
2021-04-22 03:00, 0, 26, 1009, 68, 119,219, 9, 1, 0
2021-04-22 04:00, 0, 25, 1009, 70, 116,213, 10, 1, 0
2021-04-22 05:00, 0, 24, 1010, 71, 116,208, 10, 1, 0
2021-04-22 06:00, 0, 25, 1010, 72, 116,202, 11, 1, 0
2021-04-22 07:00, 0, 26, 1010, 66, 116,207, 12, 1, 0
2021-04-22 08:00, 0, 27, 1011, 60, 113,213, 12, 1, 0
2021-04-22 09:00, 0, 29, 1011, 55, 113,219, 13, 1, 0
2021-04-22 10:00, 0, 31, 1011, 48, 113,224, 13, 1, 0
2021-04-22 11:00, 0, 33, 1010, 40, 113,229, 12, 1, 0
2021-04-22 12:00, 0, 35, 1009, 33, 113,234, 12, 1, 0
2021-04-22 13:00, 0, 35, 1008, 32, 116,239, 12, 1, 0
2021-04-22 14:00, 0, 36, 1007, 30, 116,243, 12, 1, 0
2021-04-22 15:00, 0, 36, 1006, 29, 119,248, 13, 1, 0
2021-04-22 16:00, 0, 35, 1007, 37, 119,247, 11, 1, 0
2021-04-22 17:00, 0, 35, 1007, 44, 119,246, 10, 1, 0
2021-04-22 18:00, 0, 33, 1008, 52, 119,245, 8, 1, 0
2021-04-22 19:00, 0, 32, 1009, 57, 119,242, 9, 1, 0
2021-04-22 20:00, 0, 32, 1009, 63, 119,239, 9, 1, 0
2021-04-22 21:00, 0, 31, 1010, 68, 119,236, 10, 1, 0
2021-04-22 22:00, 0, 31, 1010, 62, 119,226, 8, 1, 0
2021-04-22 23:00, 0, 30, 1010, 56, 116,216, 6, 1, 0
2021-04-23 00:00, 0, 29, 1009, 50, 116,206, 4, 1, 0
2021-04-23 01:00, 0, 29, 1009, 53, 116,202, 6, 1, 0
2021-04-23 02:00, 0, 28, 1009, 55, 116,197, 7, 1, 0
2021-04-23 03:00, 0, 27, 1009, 58, 116,193, 9, 1, 0
2021-04-23 04:00, 0, 26, 1009, 60, 116,198, 10, 1, 0
2021-04-23 05:00, 0, 26, 1009, 62, 113,202, 11, 1, 0
2021-04-23 06:00, 0, 26, 1009, 65, 113,207, 12, 1, 0
2021-04-23 07:00, 0, 26, 1010, 59, 113,213, 12, 1, 0
2021-04-23 08:00, 0, 27, 1010, 53, 113,219, 13, 1, 0
2021-04-23 09:00, 0, 30, 1010, 47, 113,224, 13, 1, 0
2021-04-23 10:00, 0, 32, 1010, 41, 113,234, 13, 1, 0
2021-04-23 11:00, 0, 34, 1009, 35, 113,244, 13, 1, 0
2021-04-23 12:00, 0, 36, 1009, 29, 113,253, 13, 1, 0
2021-04-23 13:00, 0, 36, 1008, 28, 116,275, 14, 1, 0
2021-04-23 14:00, 0, 36, 1007, 27, 116,297, 11, 1, 0
2021-04-23 15:00, 0, 36, 1006, 26, 116,319, 11, 1, 0
2021-04-23 16:00, 0, 36, 1006, 29, 116,319, 11, 1, 0
2021-04-23 17:00, 0, 35, 1005, 32, 116,319, 14, 1, 0
2021-04-23 18:00, 0, 34, 1005, 36, 116,320, 13, 1, 0
2021-04-23 19:00, 0, 33, 1006, 40, 113,296, 12, 1, 0
2021-04-23 20:00, 0, 31, 1007, 44, 113,273, 12, 1, 0
2021-04-23 21:00, 0, 30, 1008, 48, 113,249, 12, 1, 0
2021-04-23 22:00, 0, 29, 1008, 50, 113,236, 12, 1, 0
2021-04-23 23:00, 0, 29, 1008, 52, 113,222, 13, 1, 0
2021-04-24 00:00, 0, 30, 1008, 54, 113,208, 14, 0, 0
2021-04-24 01:00, 0, 28, 1008, 59, 113,206, 14, 0, 0
2021-04-24 02:00, 0, 27, 1008, 64, 113,204, 15, 0, 0
2021-04-24 03:00, 0, 25, 1008, 69, 113,201, 16, 0, 0
2021-04-24 04:00, 0, 25, 1009, 70, 113,200, 15, 0, 0
2021-04-24 05:00, 0, 24, 1009, 72, 113,199, 15, 0, 0
2021-04-24 06:00, 0, 24, 1009, 74, 113,198, 15, 0, 0
2021-04-24 07:00, 0, 25, 1010, 68, 113,202, 14, 0, 0
2021-04-24 08:00, 0, 26, 1010, 63, 113,207, 14, 0, 0
2021-04-24 09:00, 0, 28, 1011, 57, 113,212, 14, 0, 0
2021-04-24 10:00, 0, 30, 1010, 50, 113,216, 13, 0, 0
2021-04-24 11:00, 0, 32, 1009, 42, 113,220, 13, 0, 0
2021-04-24 12:00, 0, 34, 1009, 35, 113,225, 13, 0, 0
2021-04-24 13:00, 0, 35, 1007, 31, 113,220, 13, 0, 0
2021-04-24 14:00, 0, 36, 1006, 27, 113,216, 13, 0, 0
2021-04-24 15:00, 0, 37, 1005, 23, 113,212, 13, 0, 0
2021-04-24 16:00, 0, 37, 1006, 26, 113,214, 14, 0, 0
2021-04-24 17:00, 0, 36, 1006, 28, 299,215, 10, 0, 0
2021-04-24 18:00, 0, 34, 1006, 30, 176,217, 16, 0, 0
2021-04-24 19:00, 0, 32, 1007, 37, 113,214, 16, 0, 0
2021-04-24 20:00, 0, 31, 1008, 44, 113,211, 11, 0, 0
2021-04-24 21:00, 0, 30, 1009, 51, 113,208, 11, 0, 0
2021-04-24 22:00, 0, 29, 1009, 57, 116,209, 11, 0, 0
2021-04-24 23:00, 0, 29, 1009, 64, 116,209, 15, 0, 0
2021-04-25 00:00, 0, 27, 1009, 71, 119,209, 13, 0, 0
2021-04-25 01:00, 0, 26, 1009, 73, 119,206, 12, 0, 0
2021-04-25 02:00, 0, 25, 1009, 74, 116,203, 11, 0, 0
2021-04-25 03:00, 0, 24, 1009, 76, 116,200, 10, 0, 0
2021-04-25 04:00, 0, 24, 1009, 76, 113,205, 9, 0, 0
2021-04-25 05:00, 0, 24, 1010, 77, 113,210, 8, 0, 0
2021-04-25 06:00, 0, 24, 1010, 77, 113,216, 8, 0, 0
2021-04-25 07:00, 0, 26, 1010, 71, 113,216, 9, 0, 0
2021-04-25 08:00, 0, 27, 1011, 64, 113,216, 11, 0, 0
2021-04-25 09:00, 0, 28, 1011, 57, 113,216, 12, 0, 0
2021-04-25 10:00, 0, 30, 1011, 50, 113,220, 12, 0, 0
2021-04-25 11:00, 0, 32, 1010, 43, 113,223, 13, 0, 0
2021-04-25 12:00, 0, 34, 1010, 36, 113,227, 13, 0, 0
2021-04-25 13:00, 0, 35, 1009, 33, 113,227, 13, 0, 0
2021-04-25 14:00, 0, 35, 1007, 31, 113,227, 13, 0, 0
2021-04-25 15:00, 0, 36, 1006, 29, 305,228, 8, 0, 0
2021-04-25 16:00, 0, 34, 1007, 42, 176,207, 11, 0, 0
2021-04-25 17:00, 0, 32, 1008, 55, 356,185, 11, 0, 0
2021-04-25 18:00, 0, 32, 1009, 69, 356,164, 13, 0, 0
2021-04-25 19:00, 0, 31, 1010, 72, 116,174, 13, 0, 0
2021-04-25 20:00, 0, 29, 1011, 75, 305,184, 15, 0, 0
2021-04-25 21:00, 0, 29, 1011, 78, 356,194, 14, 0, 0
2021-04-25 22:00, 0, 28, 1011, 76, 119,215, 12, 0, 0
